user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
MED_00087	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA7377;s__UBA7377 sp002167365	GCA_002167365.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA7377;s__UBA7377 sp002167365	99.3	0.91	GCA_002167365.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA7377;s__UBA7377 sp002167365	99.3	0.91	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA7377;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002170285.1, s__UBA7377 sp002170285, 95.0, 77.67, 0.31	75.93	11	N/A	N/A
ANE_00079	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002705125	GCA_002705125.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002705125	99.11	0.9	GCA_002705125.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__EC70 sp002705125	99.11	0.9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__EC70;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002712205.1, s__EC70 sp002712205, 95.0, 85.81, 0.54; GCA_002731805.1, s__EC70 sp002731805, 95.0, 85.31, 0.53; GCA_002684575.1, s__EC70 sp002684575, 95.0, 77.66, 0.26; GCA_002696885.1, s__EC70 sp002696885, 95.0, 76.91, 0.12; GCA_002708885.1, s__EC70 sp002708885, 95.0, 76.62, 0.12	61.59	11	N/A	N/A
PON_00010	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA840;g__UBA3535;s__UBA3535 sp002376845	GCA_002376845.1	95.0	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA840;g__UBA3535;s__UBA3535 sp002376845	99.99	0.95	GCA_002376845.1	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA840;g__UBA3535;s__UBA3535 sp002376845	99.99	0.95	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA840;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	93.04	11	N/A	N/A
PSE_00110	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleispira;s__Oleispira sp002708475	GCA_002708475.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleispira;s__Oleispira sp002708475	98.86	0.7	GCA_002708475.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleispira;s__Oleispira sp002708475	98.86	0.7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Saccharospirillaceae;g__Oleispira;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_000967895.1, s__Oleispira antarctica, 95.0, 80.59, 0.44; GCA_002632185.1, s__Oleispira sp002632185, 95.0, 79.95, 0.27	58.15	11	N/A	N/A
PON_00004	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__UBA9148;s__UBA9148 sp002323325	GCA_002323325.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__UBA9148;s__UBA9148 sp002323325	99.87	0.92	GCA_002323325.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__UBA9148;s__UBA9148 sp002323325	99.87	0.92	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__UBA9148;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_003450655.1, s__UBA9148 sp003450655, 95.0, 81.64, 0.49	93.13	11	N/A	N/A
ION_00016	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2705;s__UBA2705 sp002690045	GCA_002690045.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2705;s__UBA2705 sp002690045	99.95	1.0	GCA_002690045.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2705;s__UBA2705 sp002690045	99.95	1.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA2705;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002354205.1, s__UBA2705 sp002354205, 95.0, 77.9, 0.34	96.27	11	N/A	N/A
ANW_00057	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__GCA-2714015;s__GCA-2714015 sp002714015	GCA_002714015.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__GCA-2714015;s__GCA-2714015 sp002714015	98.72	0.96	GCA_002714015.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__GCA-2714015;s__GCA-2714015 sp002714015	98.72	0.96	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__UBA828;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	85.99	11	N/A	N/A
ION_00028	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__UBA8592;s__UBA8592 sp002724825	GCA_002724825.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__UBA8592;s__UBA8592 sp002724825	98.67	0.9	GCA_002724825.1	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__UBA8592;s__UBA8592 sp002724825	98.67	0.9	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__UBA8592;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002715425.1, s__UBA8592 sp002715425, 95.0, 89.75, 0.51; GCA_002703045.1, s__UBA8592 sp002703045, 95.0, 88.5, 0.73; GCA_002722525.1, s__UBA8592 sp002722525, 95.0, 88.37, 0.6; GCA_002720485.1, s__UBA8592 sp002720485, 95.0, 80.53, 0.53	66.75	11	N/A	N/A
IOS_00046	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	GCA_002296525.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	98.13	0.99	GCA_002296525.1	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA6944;s__UBA6944 sp002296525	98.13	0.99	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA6944;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002724355.1, s__UBA6944 sp002724355, 95.0, 85.91, 0.85; GCA_002448715.1, s__UBA6944 sp002448715, 95.0, 83.02, 0.84; GCA_002721305.1, s__UBA6944 sp002721305, 95.0, 77.78, 0.34	68.37	11	N/A	N/A
RED_00092	d__Bacteria;p__UBA8248;c__UBA8248;o__UBA8248;f__UBA3496;g__UBA3496;s__UBA3496 sp002377645	GCA_002377645.1	95.0	d__Bacteria;p__UBA8248;c__UBA8248;o__UBA8248;f__UBA3496;g__UBA3496;s__UBA3496 sp002377645	99.78	0.93	GCA_002377645.1	d__Bacteria;p__UBA8248;c__UBA8248;o__UBA8248;f__UBA3496;g__UBA3496;s__UBA3496 sp002377645	99.78	0.93	d__Bacteria;p__UBA8248;c__UBA8248;o__UBA8248;f__;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	79.8	11	N/A	N/A
MED_00130	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002722545	GCA_002722545.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002722545	95.6	0.73	GCA_002722545.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002722545	95.6	0.73	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002500665.1, s__MB11C04 sp002500665, 95.0, 76.89, 0.23	56.13	11	N/A	N/A
MED_00002	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__TMED78;s__TMED78 sp002171615	GCA_002171615.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__TMED78;s__TMED78 sp002171615	99.88	0.99	GCA_002171615.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__TMED78;s__TMED78 sp002171615	99.88	0.99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	94.5	11	N/A	N/A
PSE_00089	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA854;s__UBA854 sp002591705	GCA_002591705.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA854;s__UBA854 sp002591705	98.86	0.89	GCA_002591705.1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA854;s__UBA854 sp002591705	98.86	0.89	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA854;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002295885.1, s__UBA854 sp002295885, 95.0, 86.16, 0.91; GCA_002364485.1, s__UBA854 sp002364485, 95.0, 79.21, 0.6	69.44	11	N/A	N/A
PSW_00107	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__GCA-2699585;s__GCA-2699585 sp002699585	GCA_002699585.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__GCA-2699585;s__GCA-2699585 sp002699585	99.98	0.99	GCA_002699585.1	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__GCA-2699585;s__GCA-2699585 sp002699585	99.98	0.99	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	64.52	11	N/A	N/A
MED_00029	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA7388;s__UBA7388 sp002470695	GCA_002470695.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA7388;s__UBA7388 sp002470695	97.66	0.9	GCA_002470695.1	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__UBA7388;s__UBA7388 sp002470695	97.66	0.9	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__TK06;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	95.28	11	N/A	N/A
PSW_00109	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002348825	GCA_002348825.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002348825	98.94	0.87	GCA_002348825.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002348825	98.94	0.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002725095.1, s__UBA4421 sp002725095, 95.0, 82.33, 0.57; GCA_002684495.1, s__UBA4421 sp002684495, 95.0, 78.02, 0.4; GCA_002690405.1, s__UBA4421 sp002690405, 95.0, 77.84, 0.4; GCA_002704325.1, s__UBA4421 sp002704325, 95.0, 77.67, 0.24	63.99	11	N/A	N/A
ANE_00060	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002698745	GCA_002698745.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002698745	99.61	0.87	GCA_002698745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002698745	99.61	0.87	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002862645.1, s__UBA7446 sp002862645, 95.0, 83.91, 0.78; GCA_002862705.1, s__UBA7446 sp002862705, 95.0, 83.82, 0.79; GCA_002313325.1, s__UBA7446 sp002313325, 95.0, 83.27, 0.72; GCA_002470745.1, s__UBA7446 sp002470745, 95.0, 78.08, 0.24; GCA_002478685.1, s__UBA7446 sp002478685, 95.0, 78.05, 0.25	83.73	11	N/A	N/A
PON_00050	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692605	GCA_002692605.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692605	98.38	0.82	GCA_002692605.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692605	98.38	0.82	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002167605.1, s__MB11C04 sp002167605, 95.0, 79.35, 0.49	63.81	11	N/A	N/A
ANE_00041	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2715565;s__GCA-2715565 sp002715565	GCA_002715565.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2715565;s__GCA-2715565 sp002715565	95.87	0.73	GCA_002715565.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__GCA-2715565;s__GCA-2715565 sp002715565	95.87	0.73	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__BACL11;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	87.38	11	N/A	N/A
MED_00023	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__MedAcidi-G2A sp002713485	GCA_002713485.1	95.0	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__MedAcidi-G2A sp002713485	96.9	0.88	GCA_002713485.1	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__MedAcidi-G2A sp002713485	96.9	0.88	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__UBA8592;g__MedAcidi-G2A;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002295705.1, s__MedAcidi-G2A sp002295705, 95.0, 80.94, 0.34; GCA_002712415.1, s__MedAcidi-G2A sp002712415, 95.0, 80.16, 0.3; GCA_002500385.1, s__MedAcidi-G2A sp002500385, 95.0, 79.78, 0.35; GCA_002380145.1, s__MedAcidi-G2A sp002380145, 95.0, 79.69, 0.37; GCA_002719235.1, s__MedAcidi-G2A sp002719235, 95.0, 79.21, 0.33; GCA_002712325.1, s__MedAcidi-G2A sp002712325, 95.0, 78.99, 0.34; GCA_002341185.1, s__MedAcidi-G2A sp002341185, 95.0, 78.75, 0.38; GCA_000817095.1, s__MedAcidi-G2A sp000817095, 95.0, 77.86, 0.15; GCA_002713605.1, s__MedAcidi-G2A sp002713605, 95.0, 77.47, 0.2; GCA_002709645.1, s__MedAcidi-G2A sp002709645, 95.0, 76.96, 0.11	92.86	11	N/A	N/A
MED_00041	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002420315	GCA_002420315.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002420315	96.97	0.84	GCA_002420315.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp002420315	96.97	0.84	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002323895.1, s__SW10 sp002323895, 95.0, 87.26, 0.81; GCA_000383735.1, s__SW10 sp000383735, 95.0, 86.69, 0.61; GCA_002729295.1, s__SW10 sp002729295, 95.0, 77.29, 0.08; GCA_002172625.1, s__SW10 sp002172625, 95.0, 77.07, 0.08	87.08	11	N/A	N/A
ION_00002	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas sp001310255	GCF_001310255.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas sp001310255	97.29	0.92	GCF_001310255.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas sp001310255	97.29	0.92	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_001796045.1, s__Brevundimonas sp001796045, 95.0, 89.05, 0.78; GCF_000155575.1, s__Brevundimonas sp000155575, 95.0, 88.11, 0.79; GCA_002434505.1, s__Brevundimonas sp002434505, 95.0, 86.18, 0.76; GCF_002157625.1, s__Brevundimonas sp002157625, 95.0, 86.07, 0.71; GCA_003248965.1, s__Brevundimonas sp003248965, 95.0, 85.99, 0.72; GCF_000335735.1, s__Brevundimonas sp000335735, 95.0, 85.7, 0.74; GCA_900445985.1, s__Brevundimonas vesicularis_A, 95.0, 85.57, 0.73; GCA_003248455.1, s__Brevundimonas sp003248455, 95.0, 85.5, 0.7; GCF_000813765.1, s__Brevundimonas nasdae, 95.0, 85.37, 0.71; GCF_001592205.1, s__Brevundimonas vesicularis, 95.0, 85.34, 0.74; GCA_002484265.1, s__Brevundimonas sp002484265, 95.0, 84.94, 0.73; GCA_003248925.1, s__Brevundimonas sp003248925, 95.0, 84.62, 0.74; GCA_002479325.1, s__Brevundimonas sp002479325, 95.0, 84.24, 0.72; GCA_002479495.1, s__Brevundimonas sp002479495, 95.0, 82.4, 0.61; GCF_000204035.1, s__Brevundimonas diminuta, 95.0, 82.27, 0.6; GCF_002979535.1, s__Brevundimonas sp002979535, 95.0, 82.2, 0.61; GCA_002386585.1, s__Brevundimonas sp002386585, 95.0, 82.19, 0.61; GCA_002430835.1, s__Brevundimonas sp002430835, 95.0, 82.05, 0.58; GCF_900163625.1, s__Brevundimonas diminuta_A, 95.0, 81.98, 0.6; GCF_000635915.2, s__Brevundimonas naejangsanensis_A, 95.0, 81.9, 0.6; GCF_000318405.1, s__Brevundimonas diminuta_B, 95.0, 81.86, 0.57; GCA_002387245.1, s__Brevundimonas sp002387245, 95.0, 81.86, 0.6; GCF_000421705.1, s__Brevundimonas naejangsanensis, 95.0, 81.8, 0.58; GCF_001427825.1, s__Brevundimonas sp001427825, 95.0, 81.68, 0.62; GCF_001424025.1, s__Brevundimonas sp001424025, 95.0, 81.6, 0.59; GCF_002002865.1, s__Brevundimonas sp002002865, 95.0, 81.46, 0.59; GCF_001425945.1, s__Brevundimonas sp001425945, 95.0, 81.36, 0.57; GCA_002483305.1, s__Brevundimonas sp002483305, 95.0, 81.32, 0.6; GCF_000144605.1, s__Brevundimonas subvibrioides, 95.0, 81.26, 0.57; GCA_002292165.1, s__Brevundimonas sp002292165, 95.0, 81.2, 0.56; GCA_002280785.1, s__Brevundimonas subvibrioides_B, 95.0, 81.19, 0.57; GCF_900116065.1, s__Brevundimonas viscosa, 95.0, 81.0, 0.56; GCF_001295975.1, s__Brevundimonas sp001295975, 95.0, 80.91, 0.53; GCA_001794825.1, s__Brevundimonas sp001794825, 95.0, 80.9, 0.6; GCA_002280475.1, s__Brevundimonas subvibrioides_C, 95.0, 80.87, 0.55; GCF_000701445.1, s__Brevundimonas bacteroides, 95.0, 80.6, 0.53; GCA_002343425.1, s__Brevundimonas sp002343425, 95.0, 80.54, 0.54; GCA_002341585.1, s__Brevundimonas sp002341585, 95.0, 80.33, 0.56; GCF_000466985.1, s__Brevundimonas abyssalis, 95.0, 80.27, 0.53; GCA_002483865.1, s__Brevundimonas sp002483865, 95.0, 79.84, 0.51; GCA_003241825.1, s__Brevundimonas sp003241825, 95.0, 79.42, 0.45; GCA_002432125.1, s__Brevundimonas sp002432125, 95.0, 79.42, 0.42; GCF_000428765.1, s__Brevundimonas aveniformis, 95.0, 79.06, 0.38; GCA_002419815.1, s__Brevundimonas sp002419815, 95.0, 79.02, 0.41; GCA_002426005.1, s__Brevundimonas sp002426005, 95.0, 78.28, 0.39	97.46	11	N/A	N/A
PON_00068	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__UBA7800 sp002704825	GCA_002704825.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__UBA7800 sp002704825	99.34	0.93	GCA_002704825.1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__UBA7800 sp002704825	99.34	0.93	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__UBA7800;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002480565.1, s__UBA7800 sp002480565, 95.0, 79.46, 0.49	49.15	11	N/A	N/A
PSE_00048	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__UBA1100;s__UBA1100 sp003509725	GCA_003509725.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__UBA1100;s__UBA1100 sp003509725	98.22	0.74	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1100;g__UBA1100;s__	ANI/Placement	topological placement and ANI have incongruent species assignments	GCA_002719595.1, s__UBA1100 sp002719595, 95.0, 98.28, 0.58; GCA_002710335.1, s__UBA1100 sp002710335, 95.0, 95.42, 0.57; GCA_003517285.1, s__UBA1100 sp003517285, 95.0, 76.77, 0.08	70.2	11	N/A	N/A
ION_00046	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__UBA1859;g__GCA-2712105;s__GCA-2712105 sp002712105	GCA_002712105.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__UBA1859;g__GCA-2712105;s__GCA-2712105 sp002712105	97.28	0.9	GCA_002712105.1	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__UBA1859;g__GCA-2712105;s__GCA-2712105 sp002712105	97.28	0.9	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__Kiritimatiellales;f__UBA1859;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	57.58	11	N/A	N/A
PSW_00013	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	GCF_900217235.1	95.0	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.01	0.88	GCF_900217235.1	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__Pseudodesulfovibrio profundus	98.01	0.88	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Pseudodesulfovibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_001563225.1, s__Pseudodesulfovibrio indicus, 95.0, 78.79, 0.24; GCF_000341895.1, s__Pseudodesulfovibrio piezophilus, 95.0, 78.5, 0.19; GCF_001874525.1, s__Pseudodesulfovibrio dechloracetivorans, 95.0, 78.11, 0.23; GCF_000176915.2, s__Pseudodesulfovibrio aespoeensis, 95.0, 77.95, 0.24; GCF_000189295.2, s__Pseudodesulfovibrio desulfuricans, 95.0, 77.9, 0.23; GCF_000375485.1, s__Pseudodesulfovibrio oxyclinae, 95.0, 77.6, 0.15; GCF_001311825.1, s__Pseudodesulfovibrio brasiliensis, 95.0, 77.09, 0.13	94.76	11	N/A	N/A
PSW_00003	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__koll-22;g__UBA852;s__UBA852 sp002295925	GCA_002295925.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__koll-22;g__UBA852;s__UBA852 sp002295925	99.98	0.99	GCA_002295925.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__koll-22;g__UBA852;s__UBA852 sp002295925	99.98	0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__koll-22;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	96.69	11	N/A	N/A
